date,max_temp,min_temp,avg_temp,precipitation,snowfall,snow_depth,location,latitude,longitude
3/1/15,30,24,27,0.48,3.5,3,LGA,40.7769271,-73.8739659
3/2/15,38,28,33, , ,6,LGA,40.7769271,-73.8739659
3/3/15,36,24,30,0.72,1,5,LGA,40.7769271,-73.8739659
3/4/15,47,36,41.5,0.25,0,4,LGA,40.7769271,-73.8739659
3/5/15,41,20,30.5,0.6,8.1,3,LGA,40.7769271,-73.8739659
3/6/15,28,15,21.5,0,0,11,LGA,40.7769271,-73.8739659
3/7/15,39,20,29.5,0,0,6,LGA,40.7769271,-73.8739659
3/8/15,49,35,42,0,0,5,LGA,40.7769271,-73.8739659
3/9/15,54,36,45,0.02,0,3,LGA,40.7769271,-73.8739659
3/10/15,54,33,43.5,0.42,0,1,LGA,40.7769271,-73.8739659
3/11/15,60,37,48.5,0.02,0, ,LGA,40.7769271,-73.8739659
3/12/15,47,37,42,0,0,0,LGA,40.7769271,-73.8739659
3/13/15,43,31,37,0,0,0,LGA,40.7769271,-73.8739659
3/14/15,51,37,44,1.02,0,0,LGA,40.7769271,-73.8739659
3/15/15,47,37,42, ,0,0,LGA,40.7769271,-73.8739659
3/16/15,51,36,43.5,0,0,0,LGA,40.7769271,-73.8739659
3/17/15,54,34,44,0.01,0,0,LGA,40.7769271,-73.8739659
3/18/15,38,28,33, , ,0,LGA,40.7769271,-73.8739659
3/19/15,42,29,35.5,0,0,0,LGA,40.7769271,-73.8739659
3/20/15,38,29,33.5,0.28,4.6,0,LGA,40.7769271,-73.8739659
3/21/15,48,29,38.5,0.01,0.1,4,LGA,40.7769271,-73.8739659
3/22/15,44,28,36,0,0,0,LGA,40.7769271,-73.8739659
3/23/15,38,24,31,0,0,0,LGA,40.7769271,-73.8739659
3/24/15,44,26,35,0,0,0,LGA,40.7769271,-73.8739659
3/25/15,48,32,40,0.05,0,0,LGA,40.7769271,-73.8739659
3/26/15,57,38,47.5,0.24,0,0,LGA,40.7769271,-73.8739659
3/27/15,46,40,43,0.28,0,0,LGA,40.7769271,-73.8739659
3/28/15,41,27,34, , ,0,LGA,40.7769271,-73.8739659
3/29/15,46,27,36.5,0,0,0,LGA,40.7769271,-73.8739659
3/30/15,55,34,44.5, , ,0,LGA,40.7769271,-73.8739659
3/31/15,47,36,41.5,0.14, ,0,LGA,40.7769271,-73.8739659
4/1/15,51,34,42.5,0,0,0,LGA,40.7769271,-73.8739659
4/2/15,63,39,51,0,0,0,LGA,40.7769271,-73.8739659
4/3/15,63,53,58,0.04,0,0,LGA,40.7769271,-73.8739659
4/4/15,60,44,52, ,0,0,LGA,40.7769271,-73.8739659
4/5/15,62,43,52.5,0,0,0,LGA,40.7769271,-73.8739659
4/6/15,60,39,49.5,0,0,0,LGA,40.7769271,-73.8739659
4/7/15,57,42,49.5,0.17,0,0,LGA,40.7769271,-73.8739659
4/8/15,46,38,42, ,0,0,LGA,40.7769271,-73.8739659
4/9/15,44,37,40.5,0.01,0,0,LGA,40.7769271,-73.8739659
4/10/15,57,39,48,0.24,0,0,LGA,40.7769271,-73.8739659
4/11/15,57,45,51,0,0,0,LGA,40.7769271,-73.8739659
4/12/15,65,44,54.5,0,0,0,LGA,40.7769271,-73.8739659
4/13/15,65,47,56,0,0,0,LGA,40.7769271,-73.8739659
4/14/15,65,53,59, ,0,0,LGA,40.7769271,-73.8739659
4/15/15,70,51,60.5,0,0,0,LGA,40.7769271,-73.8739659
4/16/15,62,47,54.5,0,0,0,LGA,40.7769271,-73.8739659
4/17/15,71,55,63,0.08,0,0,LGA,40.7769271,-73.8739659
4/18/15,79,54,66.5,0,0,0,LGA,40.7769271,-73.8739659
4/19/15,61,47,54,0,0,0,LGA,40.7769271,-73.8739659
4/20/15,59,45,52,0.95,0,0,LGA,40.7769271,-73.8739659
4/21/15,67,52,59.5,0.23,0,0,LGA,40.7769271,-73.8739659
4/22/15,67,48,57.5,0.1,0,0,LGA,40.7769271,-73.8739659
4/23/15,50,42,46, ,0,0,LGA,40.7769271,-73.8739659
4/24/15,50,39,44.5,0,0,0,LGA,40.7769271,-73.8739659
4/25/15,60,39,49.5,0,0,0,LGA,40.7769271,-73.8739659
4/26/15,61,45,53,0,0,0,LGA,40.7769271,-73.8739659
4/27/15,60,49,54.5,0,0,0,LGA,40.7769271,-73.8739659
4/28/15,72,51,61.5,0,0,0,LGA,40.7769271,-73.8739659
4/29/15,76,48,62,0,0,0,LGA,40.7769271,-73.8739659
4/30/15,64,47,55.5,0,0,0,LGA,40.7769271,-73.8739659
5/1/15,59,48,53.5,0,0,0,LGA,40.7769271,-73.8739659
5/2/15,69,48,58.5,0,0,0,LGA,40.7769271,-73.8739659
5/3/15,76,51,63.5,0,0,0,LGA,40.7769271,-73.8739659
5/4/15,82,54,68,0,0,0,LGA,40.7769271,-73.8739659
5/5/15,81,64,72.5,0,0,0,LGA,40.7769271,-73.8739659
5/6/15,69,58,63.5, ,0,0,LGA,40.7769271,-73.8739659
5/7/15,76,52,64,0,0,0,LGA,40.7769271,-73.8739659
5/8/15,79,54,66.5,0,0,0,LGA,40.7769271,-73.8739659
5/9/15,64,53,58.5,0.01,0,0,LGA,40.7769271,-73.8739659
5/10/15,82,57,69.5,0,0,0,LGA,40.7769271,-73.8739659
5/11/15,83,67,75, ,0,0,LGA,40.7769271,-73.8739659
5/12/15,87,63,75, ,0,0,LGA,40.7769271,-73.8739659
5/13/15,67,54,60.5,0,0,0,LGA,40.7769271,-73.8739659
5/14/15,72,52,62,0,0,0,LGA,40.7769271,-73.8739659
5/15/15,74,56,65, ,0,0,LGA,40.7769271,-73.8739659
5/16/15,75,57,66,0.27,0,0,LGA,40.7769271,-73.8739659
5/17/15,83,61,72,0.02,0,0,LGA,40.7769271,-73.8739659
5/18/15,71,56,63.5,0,0,0,LGA,40.7769271,-73.8739659
5/19/15,82,55,68.5,0.01,0,0,LGA,40.7769271,-73.8739659
5/20/15,66,55,60.5,0,0,0,LGA,40.7769271,-73.8739659
5/21/15,62,53,57.5, ,0,0,LGA,40.7769271,-73.8739659
5/22/15,75,55,65, ,0,0,LGA,40.7769271,-73.8739659
5/23/15,70,50,60,0,0,0,LGA,40.7769271,-73.8739659
5/24/15,81,56,68.5,0,0,0,LGA,40.7769271,-73.8739659
5/25/15,83,65,74,0,0,0,LGA,40.7769271,-73.8739659
5/26/15,86,67,76.5,0,0,0,LGA,40.7769271,-73.8739659
5/27/15,81,67,74,0.02,0,0,LGA,40.7769271,-73.8739659
5/28/15,84,67,75.5, ,0,0,LGA,40.7769271,-73.8739659
5/29/15,82,64,73,0,0,0,LGA,40.7769271,-73.8739659
5/30/15,83,66,74.5,0,0,0,LGA,40.7769271,-73.8739659
5/31/15,86,57,71.5,1.28,0,0,LGA,40.7769271,-73.8739659
6/1/15,58,51,54.5,0.77,0,0,LGA,40.7769271,-73.8739659
6/2/15,56,50,53,0.35,0,0,LGA,40.7769271,-73.8739659
6/3/15,69,53,61, ,0,0,LGA,40.7769271,-73.8739659
6/4/15,65,54,59.5, ,0,0,LGA,40.7769271,-73.8739659
6/5/15,68,56,62, ,0,0,LGA,40.7769271,-73.8739659
6/6/15,74,59,66.5,0.55,0,0,LGA,40.7769271,-73.8739659
6/7/15,73,57,65,0,0,0,LGA,40.7769271,-73.8739659
6/8/15,77,62,69.5,0.04,0,0,LGA,40.7769271,-73.8739659
6/9/15,85,67,76,0.01,0,0,LGA,40.7769271,-73.8739659
6/10/15,82,66,74,0,0,0,LGA,40.7769271,-73.8739659
6/11/15,92,72,82,0,0,0,LGA,40.7769271,-73.8739659
6/12/15,88,71,79.5,0,0,0,LGA,40.7769271,-73.8739659
6/13/15,84,72,78, ,0,0,LGA,40.7769271,-73.8739659
6/14/15,87,67,77,0.26,0,0,LGA,40.7769271,-73.8739659
6/15/15,81,63,72,0.55,0,0,LGA,40.7769271,-73.8739659
6/16/15,79,64,71.5,0.34,0,0,LGA,40.7769271,-73.8739659
6/17/15,79,66,72.5, ,0,0,LGA,40.7769271,-73.8739659
6/18/15,71,65,68, ,0,0,LGA,40.7769271,-73.8739659
6/19/15,85,67,76, ,0,0,LGA,40.7769271,-73.8739659
6/20/15,73,64,68.5, ,0,0,LGA,40.7769271,-73.8739659
6/21/15,90,69,79.5,0.54,0,0,LGA,40.7769271,-73.8739659
6/22/15,89,72,80.5,0,0,0,LGA,40.7769271,-73.8739659
6/23/15,92,76,84,0.07,0,0,LGA,40.7769271,-73.8739659
6/24/15,83,69,76,0,0,0,LGA,40.7769271,-73.8739659
6/25/15,85,69,77, ,0,0,LGA,40.7769271,-73.8739659
6/26/15,80,70,75,0,0,0,LGA,40.7769271,-73.8739659
6/27/15,74,60,67,1.06,0,0,LGA,40.7769271,-73.8739659
6/28/15,74,62,68,0.26,0,0,LGA,40.7769271,-73.8739659
6/29/15,78,64,71,0,0,0,LGA,40.7769271,-73.8739659
6/30/15,82,67,74.5, ,0,0,LGA,40.7769271,-73.8739659
7/1/15,85,70,77.5,0.35,0,0,LGA,40.7769271,-73.8739659
7/2/15,81,70,75.5, ,0,0,LGA,40.7769271,-73.8739659
7/3/15,81,67,74,0,0,0,LGA,40.7769271,-73.8739659
7/4/15,75,69,72, ,0,0,LGA,40.7769271,-73.8739659
7/5/15,85,70,77.5,0,0,0,LGA,40.7769271,-73.8739659
7/6/15,83,71,77,0,0,0,LGA,40.7769271,-73.8739659
7/7/15,88,75,81.5,0,0,0,LGA,40.7769271,-73.8739659
7/8/15,89,76,82.5,0.09,0,0,LGA,40.7769271,-73.8739659
7/9/15,79,68,73.5,0.29,0,0,LGA,40.7769271,-73.8739659
7/10/15,84,72,78,0,0,0,LGA,40.7769271,-73.8739659
7/11/15,86,72,79,0,0,0,LGA,40.7769271,-73.8739659
7/12/15,89,73,81,0,0,0,LGA,40.7769271,-73.8739659
7/13/15,85,74,79.5,0,0,0,LGA,40.7769271,-73.8739659
7/14/15,81,71,76,0.95,0,0,LGA,40.7769271,-73.8739659
7/15/15,81,72,76.5,0.01,0,0,LGA,40.7769271,-73.8739659
7/16/15,80,64,72,0,0,0,LGA,40.7769271,-73.8739659
7/17/15,80,68,74,0,0,0,LGA,40.7769271,-73.8739659
7/18/15,86,72,79,0.18,0,0,LGA,40.7769271,-73.8739659
7/19/15,94,78,86,0,0,0,LGA,40.7769271,-73.8739659
7/20/15,95,83,89,0,0,0,LGA,40.7769271,-73.8739659
7/21/15,92,75,83.5, ,0,0,LGA,40.7769271,-73.8739659
7/22/15,86,71,78.5,0,0,0,LGA,40.7769271,-73.8739659
7/23/15,85,71,78,0,0,0,LGA,40.7769271,-73.8739659
7/24/15,85,71,78,0,0,0,LGA,40.7769271,-73.8739659
7/25/15,85,71,78,0,0,0,LGA,40.7769271,-73.8739659
7/26/15,89,75,82,0.05,0,0,LGA,40.7769271,-73.8739659
7/27/15,87,76,81.5,0,0,0,LGA,40.7769271,-73.8739659
7/28/15,94,76,85,0,0,0,LGA,40.7769271,-73.8739659
7/29/15,95,78,86.5,0,0,0,LGA,40.7769271,-73.8739659
7/30/15,87,75,81,1.62,0,0,LGA,40.7769271,-73.8739659
7/31/15,91,74,82.5,0,0,0,LGA,40.7769271,-73.8739659
8/1/15,90,77,83.5,0,0,0,LGA,40.7769271,-73.8739659
8/2/15,89,73,81,0,0,0,LGA,40.7769271,-73.8739659
8/3/15,92,76,84,0,0,0,LGA,40.7769271,-73.8739659
8/4/15,91,70,80.5,0.3,0,0,LGA,40.7769271,-73.8739659
8/5/15,88,72,80,0,0,0,LGA,40.7769271,-73.8739659
8/6/15,82,70,76,0,0,0,LGA,40.7769271,-73.8739659
8/7/15,82,69,75.5,0,0,0,LGA,40.7769271,-73.8739659
8/8/15,81,69,75,0,0,0,LGA,40.7769271,-73.8739659
8/9/15,84,70,77,0,0,0,LGA,40.7769271,-73.8739659
8/10/15,81,70,75.5,0,0,0,LGA,40.7769271,-73.8739659
8/11/15,82,71,76.5,1.18,0,0,LGA,40.7769271,-73.8739659
8/12/15,85,72,78.5,0,0,0,LGA,40.7769271,-73.8739659
8/13/15,83,69,76,0,0,0,LGA,40.7769271,-73.8739659
8/14/15,88,71,79.5,0,0,0,LGA,40.7769271,-73.8739659
8/15/15,92,74,83,0,0,0,LGA,40.7769271,-73.8739659
8/16/15,92,77,84.5, ,0,0,LGA,40.7769271,-73.8739659
8/17/15,93,79,86, ,0,0,LGA,40.7769271,-73.8739659
8/18/15,89,77,83, ,0,0,LGA,40.7769271,-73.8739659
8/19/15,87,76,81.5,0,0,0,LGA,40.7769271,-73.8739659
8/20/15,87,77,82, ,0,0,LGA,40.7769271,-73.8739659
8/21/15,86,71,78.5,0.32,0,0,LGA,40.7769271,-73.8739659
8/22/15,84,70,77,0,0,0,LGA,40.7769271,-73.8739659
8/23/15,83,71,77,0,0,0,LGA,40.7769271,-73.8739659
8/24/15,86,73,79.5,0,0,0,LGA,40.7769271,-73.8739659
8/25/15,88,75,81.5, ,0,0,LGA,40.7769271,-73.8739659
8/26/15,83,69,76,0,0,0,LGA,40.7769271,-73.8739659
8/27/15,80,68,74,0,0,0,LGA,40.7769271,-73.8739659
8/28/15,83,66,74.5,0,0,0,LGA,40.7769271,-73.8739659
8/29/15,85,70,77.5,0,0,0,LGA,40.7769271,-73.8739659
8/30/15,90,72,81,0.08,0,0,LGA,40.7769271,-73.8739659
8/31/15,92,77,84.5,0,0,0,LGA,40.7769271,-73.8739659
9/1/15,88,76,82,0,0,0,LGA,40.7769271,-73.8739659
9/2/15,88,75,81.5,0,0,0,LGA,40.7769271,-73.8739659
9/3/15,93,76,84.5,0,0,0,LGA,40.7769271,-73.8739659
9/4/15,84,70,77,0,0,0,LGA,40.7769271,-73.8739659
9/5/15,80,67,73.5,0,0,0,LGA,40.7769271,-73.8739659
9/6/15,84,67,75.5,0,0,0,LGA,40.7769271,-73.8739659
9/7/15,90,71,80.5,0,0,0,LGA,40.7769271,-73.8739659
9/8/15,95,76,85.5,0,0,0,LGA,40.7769271,-73.8739659
9/9/15,89,76,82.5,0.14,0,0,LGA,40.7769271,-73.8739659
9/10/15,79,70,74.5,1.04,0,0,LGA,40.7769271,-73.8739659
9/11/15,81,66,73.5, ,0,0,LGA,40.7769271,-73.8739659
9/12/15,79,70,74.5,0.17,0,0,LGA,40.7769271,-73.8739659
9/13/15,79,62,70.5,0.05,0,0,LGA,40.7769271,-73.8739659
9/14/15,75,59,67,0,0,0,LGA,40.7769271,-73.8739659
9/15/15,84,65,74.5,0,0,0,LGA,40.7769271,-73.8739659
9/16/15,87,68,77.5,0,0,0,LGA,40.7769271,-73.8739659
9/17/15,87,70,78.5,0,0,0,LGA,40.7769271,-73.8739659
9/18/15,85,70,77.5,0,0,0,LGA,40.7769271,-73.8739659
9/19/15,80,69,74.5,0,0,0,LGA,40.7769271,-73.8739659
9/20/15,76,65,70.5,0,0,0,LGA,40.7769271,-73.8739659
9/21/15,73,59,66,0,0,0,LGA,40.7769271,-73.8739659
9/22/15,72,61,66.5,0,0,0,LGA,40.7769271,-73.8739659
9/23/15,79,59,69,0,0,0,LGA,40.7769271,-73.8739659
9/24/15,81,63,72,0,0,0,LGA,40.7769271,-73.8739659
9/25/15,73,64,68.5,0,0,0,LGA,40.7769271,-73.8739659
9/26/15,70,59,64.5,0,0,0,LGA,40.7769271,-73.8739659
9/27/15,69,56,62.5,0,0,0,LGA,40.7769271,-73.8739659
9/28/15,79,65,72, ,0,0,LGA,40.7769271,-73.8739659
9/29/15,83,71,77,0.08,0,0,LGA,40.7769271,-73.8739659
9/30/15,78,59,68.5,1.03,0,0,LGA,40.7769271,-73.8739659
10/1/15,64,54,59,0.09,0,0,LGA,40.7769271,-73.8739659
10/2/15,57,49,53,1.15,0,0,LGA,40.7769271,-73.8739659
10/3/15,56,49,52.5,0.36,0,0,LGA,40.7769271,-73.8739659
10/4/15,63,53,58,0,0,0,LGA,40.7769271,-73.8739659
10/5/15,65,52,58.5,0,0,0,LGA,40.7769271,-73.8739659
10/6/15,73,55,64,0,0,0,LGA,40.7769271,-73.8739659
10/7/15,73,59,66,0,0,0,LGA,40.7769271,-73.8739659
10/8/15,68,60,64,0,0,0,LGA,40.7769271,-73.8739659
10/9/15,78,62,70,0.5,0,0,LGA,40.7769271,-73.8739659
10/10/15,65,52,58.5,0,0,0,LGA,40.7769271,-73.8739659
10/11/15,70,53,61.5,0,0,0,LGA,40.7769271,-73.8739659
10/12/15,76,56,66,0,0,0,LGA,40.7769271,-73.8739659
10/13/15,73,62,67.5, ,0,0,LGA,40.7769271,-73.8739659
10/14/15,68,58,63,0,0,0,LGA,40.7769271,-73.8739659
10/15/15,64,52,58,0,0,0,LGA,40.7769271,-73.8739659
10/16/15,64,55,59.5,0,0,0,LGA,40.7769271,-73.8739659
10/17/15,55,43,49,0,0,0,LGA,40.7769271,-73.8739659
10/18/15,50,39,44.5,0,0,0,LGA,40.7769271,-73.8739659
10/19/15,53,37,45,0,0,0,LGA,40.7769271,-73.8739659
10/20/15,71,49,60,0,0,0,LGA,40.7769271,-73.8739659
10/21/15,76,57,66.5,0,0,0,LGA,40.7769271,-73.8739659
10/22/15,76,57,66.5,0,0,0,LGA,40.7769271,-73.8739659
10/23/15,65,46,55.5,0,0,0,LGA,40.7769271,-73.8739659
10/24/15,57,41,49,0,0,0,LGA,40.7769271,-73.8739659
10/25/15,68,51,59.5,0.03,0,0,LGA,40.7769271,-73.8739659
10/26/15,59,48,53.5,0,0,0,LGA,40.7769271,-73.8739659
10/27/15,59,46,52.5,0,0,0,LGA,40.7769271,-73.8739659
10/28/15,70,51,60.5,1.25,0,0,LGA,40.7769271,-73.8739659
10/29/15,74,58,66,0.01,0,0,LGA,40.7769271,-73.8739659
10/30/15,60,48,54,0,0,0,LGA,40.7769271,-73.8739659
10/31/15,56,43,49.5,0,0,0,LGA,40.7769271,-73.8739659
11/1/15,65,53,59, ,0,0,LGA,40.7769271,-73.8739659
11/2/15,63,56,59.5,0,0,0,LGA,40.7769271,-73.8739659
11/3/15,73,51,62,0,0,0,LGA,40.7769271,-73.8739659
11/4/15,70,55,62.5,0,0,0,LGA,40.7769271,-73.8739659
11/5/15,71,57,64, ,0,0,LGA,40.7769271,-73.8739659
11/6/15,75,65,70,0,0,0,LGA,40.7769271,-73.8739659
11/7/15,72,54,63,0,0,0,LGA,40.7769271,-73.8739659
11/8/15,58,48,53,0,0,0,LGA,40.7769271,-73.8739659
11/9/15,60,46,53,0,0,0,LGA,40.7769271,-73.8739659
11/10/15,59,52,55.5,0.27,0,0,LGA,40.7769271,-73.8739659
11/11/15,57,50,53.5,0.23,0,0,LGA,40.7769271,-73.8739659
11/12/15,60,51,55.5,0.01,0,0,LGA,40.7769271,-73.8739659
11/13/15,59,48,53.5,0,0,0,LGA,40.7769271,-73.8739659
11/14/15,49,43,46,0,0,0,LGA,40.7769271,-73.8739659
11/15/15,59,42,50.5,0,0,0,LGA,40.7769271,-73.8739659
11/16/15,68,51,59.5,0,0,0,LGA,40.7769271,-73.8739659
11/17/15,53,41,47,0,0,0,LGA,40.7769271,-73.8739659
11/18/15,59,45,52,0,0,0,LGA,40.7769271,-73.8739659
11/19/15,64,55,59.5,1.16,0,0,LGA,40.7769271,-73.8739659
11/20/15,64,47,55.5,0,0,0,LGA,40.7769271,-73.8739659
11/21/15,54,43,48.5,0,0,0,LGA,40.7769271,-73.8739659
11/22/15,56,44,50, ,0,0,LGA,40.7769271,-73.8739659
11/23/15,44,36,40,0,0,0,LGA,40.7769271,-73.8739659
11/24/15,47,33,40,0,0,0,LGA,40.7769271,-73.8739659
11/25/15,49,40,44.5,0,0,0,LGA,40.7769271,-73.8739659
11/26/15,60,41,50.5,0,0,0,LGA,40.7769271,-73.8739659
11/27/15,65,48,56.5,0,0,0,LGA,40.7769271,-73.8739659
11/28/15,62,44,53,0.03,0,0,LGA,40.7769271,-73.8739659
11/29/15,48,38,43, ,0,0,LGA,40.7769271,-73.8739659
11/30/15,46,34,40,0,0,0,LGA,40.7769271,-73.8739659
12/1/15,53,45,49,0.33,0,0,LGA,40.7769271,-73.8739659
12/2/15,57,45,51,0.14,0,0,LGA,40.7769271,-73.8739659
12/3/15,56,45,50.5,0,0,0,LGA,40.7769271,-73.8739659
12/4/15,52,44,48,0,0,0,LGA,40.7769271,-73.8739659
12/5/15,52,43,47.5,0,0,0,LGA,40.7769271,-73.8739659
12/6/15,53,40,46.5,0,0,0,LGA,40.7769271,-73.8739659
12/7/15,55,43,49,0,0,0,LGA,40.7769271,-73.8739659
12/8/15,49,41,45,0,0,0,LGA,40.7769271,-73.8739659
12/9/15,55,39,47,0,0,0,LGA,40.7769271,-73.8739659
12/10/15,61,52,56.5, ,0,0,LGA,40.7769271,-73.8739659
12/11/15,61,49,55,0,0,0,LGA,40.7769271,-73.8739659
12/12/15,66,53,59.5, ,0,0,LGA,40.7769271,-73.8739659
12/13/15,62,53,57.5,0,0,0,LGA,40.7769271,-73.8739659
12/14/15,64,51,57.5,0.28,0,0,LGA,40.7769271,-73.8739659
12/15/15,64,52,58,0.11,0,0,LGA,40.7769271,-73.8739659
12/16/15,52,45,48.5,0.04,0,0,LGA,40.7769271,-73.8739659
12/17/15,59,50,54.5,0.89,0,0,LGA,40.7769271,-73.8739659
12/18/15,57,39,48,0.01,0,0,LGA,40.7769271,-73.8739659
12/19/15,41,36,38.5,0,0,0,LGA,40.7769271,-73.8739659
12/20/15,44,36,40,0,0,0,LGA,40.7769271,-73.8739659
12/21/15,57,40,48.5,0,0,0,LGA,40.7769271,-73.8739659
12/22/15,62,55,58.5,0.18,0,0,LGA,40.7769271,-73.8739659
12/23/15,63,50,56.5,1.45,0,0,LGA,40.7769271,-73.8739659
12/24/15,72,59,65.5,0.01,0,0,LGA,40.7769271,-73.8739659
12/25/15,64,54,59,0.03,0,0,LGA,40.7769271,-73.8739659
12/26/15,59,47,53,0.01,0,0,LGA,40.7769271,-73.8739659
12/27/15,62,46,54,0.15,0,0,LGA,40.7769271,-73.8739659
12/28/15,48,35,41.5,0.05, ,0,LGA,40.7769271,-73.8739659
12/29/15,48,34,41,0.45, ,0,LGA,40.7769271,-73.8739659
12/30/15,48,40,44,0.17,0,0,LGA,40.7769271,-73.8739659
12/31/15,50,43,46.5,0.03,0,0,LGA,40.7769271,-73.8739659
1/1/14,33,24,28.5,0,0,0,Central Park,40.7711329,-73.9741874
1/2/14,33,18,25.5,0.33,3.1,0,Central Park,40.7711329,-73.9741874
1/3/14,18,9,13.5,0.29,3.3,6,Central Park,40.7711329,-73.9741874
1/4/14,29,8,18.5,0,0,6,Central Park,40.7711329,-73.9741874
1/5/14,40,27,33.5,0.14, ,4,Central Park,40.7711329,-73.9741874
1/6/14,55,19,37,0.36,0,1,Central Park,40.7711329,-73.9741874
1/7/14,19,4,11.5,0,0,0,Central Park,40.7711329,-73.9741874
1/8/14,22,9,15.5,0,0,0,Central Park,40.7711329,-73.9741874
1/9/14,32,22,27,0,0,0,Central Park,40.7711329,-73.9741874
1/10/14,37,30,33.5,0.11, ,0,Central Park,40.7711329,-73.9741874
1/11/14,58,37,47.5,0.5,0,0,Central Park,40.7711329,-73.9741874
1/12/14,54,38,46,0.05,0,0,Central Park,40.7711329,-73.9741874
1/13/14,51,37,44,0,0,0,Central Park,40.7711329,-73.9741874
1/14/14,52,44,48,0.38,0,0,Central Park,40.7711329,-73.9741874
1/15/14,47,39,43,0,0,0,Central Park,40.7711329,-73.9741874
1/16/14,42,36,39,0,0,0,Central Park,40.7711329,-73.9741874
1/17/14,44,33,38.5,0,0,0,Central Park,40.7711329,-73.9741874
1/18/14,41,29,35,0.07, ,0,Central Park,40.7711329,-73.9741874
1/19/14,38,24,31,0,0,0,Central Park,40.7711329,-73.9741874
1/20/14,46,31,38.5,0,0,0,Central Park,40.7711329,-73.9741874
1/21/14,31,11,21,0.46,11,0,Central Park,40.7711329,-73.9741874
1/22/14,17,5,11,0.02,0.5,11,Central Park,40.7711329,-73.9741874
1/23/14,20,7,13.5,0,0,7,Central Park,40.7711329,-73.9741874
1/24/14,20,10,15,0,0,6,Central Park,40.7711329,-73.9741874
1/25/14,28,19,23.5,0.04,1,4,Central Park,40.7711329,-73.9741874
1/26/14,34,17,25.5,0, ,4,Central Park,40.7711329,-73.9741874
1/27/14,44,21,32.5,0,0,3,Central Park,40.7711329,-73.9741874
1/28/14,21,12,16.5,0,0,1,Central Park,40.7711329,-73.9741874
1/29/14,23,14,18.5,0.04,0.8,2,Central Park,40.7711329,-73.9741874
1/30/14,30,16,23,0,0,1,Central Park,40.7711329,-73.9741874
1/31/14,39,25,32,0,0,1,Central Park,40.7711329,-73.9741874
2/1/14,45,36,40.5,0,0,1,Central Park,40.7711329,-73.9741874
2/2/14,56,39,47.5, ,0,1,Central Park,40.7711329,-73.9741874
2/3/14,43,27,35,1.17,8,1,Central Park,40.7711329,-73.9741874
2/4/14,35,22,28.5,0,0,8,Central Park,40.7711329,-73.9741874
2/5/14,34,29,31.5,1.43,4,9,Central Park,40.7711329,-73.9741874
2/6/14,32,21,26.5,0,0,9,Central Park,40.7711329,-73.9741874
2/7/14,32,24,28,0,0,9,Central Park,40.7711329,-73.9741874
2/8/14,29,21,25,0,0,9,Central Park,40.7711329,-73.9741874
2/9/14,31,21,26,0.1,1.2,8,Central Park,40.7711329,-73.9741874
2/10/14,29,21,25,0,0,10,Central Park,40.7711329,-73.9741874
2/11/14,26,16,21,0,0,10,Central Park,40.7711329,-73.9741874
2/12/14,25,13,19,0,0,10,Central Park,40.7711329,-73.9741874
2/13/14,36,24,30,1.78,9.5,12,Central Park,40.7711329,-73.9741874
2/14/14,40,31,35.5,0.3,3,18,Central Park,40.7711329,-73.9741874
2/15/14,37,27,32,0.13,1.6,18,Central Park,40.7711329,-73.9741874
2/16/14,30,21,25.5,0,0,18,Central Park,40.7711329,-73.9741874
2/17/14,32,18,25,0,0,17,Central Park,40.7711329,-73.9741874
2/18/14,39,26,32.5,0.16,1.5,18,Central Park,40.7711329,-73.9741874
2/19/14,45,34,39.5,0.26,0,17,Central Park,40.7711329,-73.9741874
2/20/14,51,37,44,0.03,0,15,Central Park,40.7711329,-73.9741874
2/21/14,49,36,42.5,0.09,0,13,Central Park,40.7711329,-73.9741874
2/22/14,54,40,47,0,0,10,Central Park,40.7711329,-73.9741874
2/23/14,54,43,48.5, ,0,9,Central Park,40.7711329,-73.9741874
2/24/14,44,27,35.5,0,0,6,Central Park,40.7711329,-73.9741874
2/25/14,33,24,28.5,0,0,6,Central Park,40.7711329,-73.9741874
2/26/14,31,20,25.5,0.03,0.2,6,Central Park,40.7711329,-73.9741874
2/27/14,34,14,24,0,0,6,Central Park,40.7711329,-73.9741874
2/28/14,24,9,16.5,0,0,6,Central Park,40.7711329,-73.9741874
3/1/14,37,20,28.5,0,0,6,Central Park,40.7711329,-73.9741874
3/2/14,40,32,36, , ,5,Central Park,40.7711329,-73.9741874
3/3/14,32,17,24.5,0.04,0.1,5,Central Park,40.7711329,-73.9741874
3/4/14,29,13,21,0,0,5,Central Park,40.7711329,-73.9741874
3/5/14,39,26,32.5,0,0,4,Central Park,40.7711329,-73.9741874
3/6/14,31,16,23.5,0,0,4,Central Park,40.7711329,-73.9741874
3/7/14,37,26,31.5,0,0,4,Central Park,40.7711329,-73.9741874
3/8/14,57,35,46,0,0,3,Central Park,40.7711329,-73.9741874
3/9/14,44,36,40,0,0,2,Central Park,40.7711329,-73.9741874
3/10/14,51,36,43.5, , ,1,Central Park,40.7711329,-73.9741874
3/11/14,66,45,55.5,0,0,0,Central Park,40.7711329,-73.9741874
3/12/14,56,32,44,0.35,0,0,Central Park,40.7711329,-73.9741874
3/13/14,32,18,25,0,0,0,Central Park,40.7711329,-73.9741874
